id,profile_id,major_id,priority,criteria,is_passed,group_subject_id,is_early_passed
167579,105075,95,3,"",false,1,false
162300,98384,60,3,"",false,1,false
232004,135999,60,1,"",false,1,false
232005,135999,61,2,"",false,1,false
221003,130338,49,1,"",false,1,false
218980,130487,49,1,"",false,2,false
218693,108858,60,2,"",false,37,false
218875,130552,44,1,"",false,1,false
217810,130618,69,1,"",false,43,false
176477,109775,77,1,"",false,19,false
176221,109668,72,1,"",false,37,false
218707,127079,72,1,c4Bool,false,2,false
162318,102146,69,3,"",false,43,false
157865,96515,64,1,"",false,2,false
159916,100835,46,2,"",false,2,false
152950,96534,64,1,"",false,37,false
153310,96536,71,1,"",false,48,false
162328,102086,71,1,c6Bool,false,37,false
154560,96448,62,1,"",false,2,false
166008,103943,73,1,"",false,37,false
232013,136824,80,2,"",false,43,false
232031,136820,64,2,"",false,2,false
232032,136820,42,3,"",false,18,false
204384,103784,71,3,"",false,42,false
204268,102953,73,2,"",false,42,false
232034,134473,65,2,"",false,37,false
232026,118690,94,2,"",false,2,false
232043,136805,64,2,"",false,40,false
231855,136752,92,2,"",false,1,false
236497,138569,66,3,"",false,37,false
237661,107992,65,2,"",false,2,false
237662,107992,63,3,"",false,2,false
218787,115881,49,2,"",false,40,false
218650,131031,65,2,"",false,1,false
217949,130676,66,1,"",false,19,false
218740,130757,80,3,"",false,37,false
218742,96501,80,2,"",false,43,false
218743,96501,77,3,"",false,48,false
218750,131071,72,2,"",false,2,false
254506,148246,69,1,"",true,37,false
251378,145987,48,1,"",true,1,false
207627,125572,72,1,"",true,42,false
241314,125385,76,2,"",true,2,false
167650,105118,56,2,"",false,2,false
207668,125595,71,1,"",true,48,false
167651,105118,71,3,"",false,42,false
218784,131089,52,2,"",false,2,false
217347,130375,77,1,"",false,19,false
218793,100628,94,2,"",false,1,false
218794,100628,44,3,"",false,1,false
218786,117823,77,3,"",false,19,false
218817,131108,47,1,"",false,1,false
218818,131108,52,2,"",false,1,false
218822,131097,66,1,"",false,47,false
218823,131097,64,2,"",false,37,false
218824,131097,71,3,"",false,48,false
231946,136801,42,2,"",false,13,false
231970,126910,62,1,"",false,1,false
231971,126910,64,2,"",false,1,false
231972,126910,64,3,"",false,1,false
231988,136809,65,2,"",false,37,false
232019,136104,57,3,c5Bool,false,3,false
232132,136292,69,2,"",false,2,false
189250,116289,86,2,"",false,13,false
153842,96574,62,2,"",false,1,false
232134,136292,72,3,"",false,42,false
218877,95999,63,1,"",false,1,false
255733,148938,79,3,"",false,48,false
252385,146734,94,2,"",false,37,false
218802,131091,64,2,"",false,1,false
172990,107980,68,1,"",false,43,false
172997,107978,72,1,"",false,2,false
174856,108974,63,2,"",false,1,false
176160,107861,49,1,"",false,1,false
218803,131091,68,3,"",false,43,false
218806,131026,73,1,c1Bool,false,37,false
218807,131026,76,2,c1Bool,false,19,false
218808,131026,66,3,c1Bool,false,19,false
218826,125026,62,1,"",false,37,false
218827,125026,66,2,"",false,37,false
218867,131116,69,2,"",false,43,false
218869,130571,49,2,"",false,1,false
198551,121047,64,3,"",false,37,false
198582,121055,62,3,"",false,2,false
198612,121082,62,2,"",false,40,false
198623,121089,71,2,"",false,48,false
218870,130571,79,3,"",false,2,false
204414,110144,62,2,"",false,37,false
204113,123775,46,2,"",false,40,false
227564,134932,44,2,"",false,1,false
196396,115088,55,1,"",false,2,false
218843,131101,61,1,DHQGHN,false,1,false
232069,136851,64,2,DHQGHN,false,40,false
218893,126375,68,2,"",false,37,false
218894,126375,62,3,"",false,37,false
164720,103449,48,2,"",false,1,false
225772,133983,62,2,"",false,2,false
174095,104181,63,1,"",false,40,false
218978,131186,73,2,"",false,2,false
218998,127873,62,3,"",false,2,false
232099,97511,66,3,"",false,19,false
219078,131244,62,1,"",false,2,false
219079,131244,62,2,"",false,40,false
219080,131244,64,3,"",false,2,false
174916,108337,62,1,c4Bool,false,1,false
258377,150734,94,2,"",false,40,false
258418,146362,79,3,"",false,19,false
258426,150856,58,2,"",false,1,false
174917,108337,69,2,c4Bool,false,40,false
208927,125573,44,1,"",true,1,false
254045,147915,69,3,"",false,37,false
180084,111642,69,2,"",false,37,false
179899,105150,81,3,"",false,13,false
180039,102099,49,1,c4Bool,false,1,false
153246,96158,80,2,"",false,1,false
180056,111621,77,1,"",false,19,false
219207,131312,64,1,"",false,2,false
219208,131312,63,2,"",false,2,false
219209,131312,49,3,"",false,2,false
232146,136896,68,3,"",false,37,false
219264,105111,92,2,"",false,37,false
219265,105111,77,3,"",false,19,false
219280,122313,92,3,"",false,2,false
219979,120041,72,1,"",false,37,false
218914,131137,62,2,"",false,40,false
217629,130509,62,1,"",false,2,false
218942,131170,66,2,"",false,19,false
218945,128234,64,2,"",false,1,false
154581,95878,71,2,"",false,48,false
225746,131439,60,3,"",false,37,false
166177,104266,72,1,"",false,42,false
165617,103951,49,1,"",false,2,false
154582,95878,73,3,"",false,37,false
161265,101595,66,1,"",false,19,false
218946,128234,49,3,"",false,1,false
217324,125888,72,1,"",false,37,false
252494,146842,94,1,"",false,1,false
252495,146842,69,2,"",false,40,false
252496,146842,42,3,"",false,13,false
218949,131158,65,1,"",false,1,false
217934,130499,72,1,"",false,37,false
218986,120422,69,2,"",false,43,false
218987,120422,79,3,"",false,2,false
198624,121089,73,3,"",false,37,false
195853,119571,62,1,"",false,37,false
198694,119695,69,3,"",false,2,false
198722,119391,68,3,"",false,40,false
218899,130017,42,2,"",false,13,false
219005,131126,71,2,"",false,48,false
219024,131198,94,2,"",false,37,false
237773,130537,72,1,"",false,42,false
196397,115088,52,2,"",false,2,false
196452,116581,72,3,"",false,42,false
180086,111619,80,3,"",false,43,false
181709,111539,64,1,"",false,40,false
219072,96590,62,2,"",false,2,false
219081,131237,63,3,"",false,40,false
163489,102843,68,1,"",false,43,false
162459,101835,44,2,"",false,20,false
219949,130090,49,2,"",false,2,false
219950,130090,64,3,"",false,2,false
219961,128824,69,2,"",false,37,false
219972,131635,44,3,"",false,20,false
220006,131654,73,1,"",false,42,false
220013,131489,47,2,"",false,2,false
220014,131489,56,3,"",false,3,false
220034,131519,93,3,"",false,40,false
220041,130164,66,2,"",false,23,false
220075,105380,65,2,"",false,40,false
220076,105380,68,3,"",false,43,false
220078,131696,69,2,"",false,2,false
220079,131696,64,3,"",false,2,false
195838,119517,81,3,"",false,2,false
219753,131518,52,2,"",false,2,false
219104,120463,64,1,"",false,1,false
219318,128341,72,1,"",false,37,false
154905,97793,76,1,"",false,19,false
207673,125560,64,1,"",true,37,false
180360,111239,62,3,"",false,1,false
155708,98251,72,1,"",false,37,false
218913,131152,66,3,"",false,19,false
218920,131119,64,1,"",false,1,false
218921,131119,49,2,"",false,1,false
254076,147633,57,2,"",false,1,false
218922,131119,66,3,"",false,19,false
218928,128234,46,1,"",false,1,false
184022,113381,49,1,c1Bool,false,1,false
168594,105109,43,2,"",false,13,false
159631,100595,49,1,"",false,1,false
225499,101681,70,3,c4Bool,false,2,false
225519,134057,72,1,"",false,42,false
161218,96355,72,3,"",false,37,false
152907,95546,72,2,"",false,42,false
152061,95391,84,2,"",false,13,false
199261,109621,64,1,"",false,40,false
219180,131300,67,2,"",false,40,false
218965,95529,54,1,c4Bool,false,2,false
218966,95529,90,2,c4Bool,false,2,false
189271,109418,71,2,"",false,42,false
189272,109418,69,3,"",false,2,false
189296,116068,72,2,"",false,42,false
188996,108108,84,3,"",false,40,false
205094,115531,64,2,"",false,37,false
218967,95529,48,3,c4Bool,false,2,false
198723,99196,69,2,"",false,2,false
252514,146817,75,3,"",false,2,false
198724,99196,65,3,"",false,1,false
204602,124046,62,2,"",false,2,false
218975,131173,89,2,"",false,18,false
218976,131173,42,3,"",false,18,false
167442,104983,77,1,"",false,2,false
218122,130783,72,1,"",false,42,false
219197,122676,81,1,"",false,1,false
219038,131206,64,1,"",false,37,false
219301,123557,42,1,"",false,1,false
219336,131347,72,2,"",false,37,false
227568,104042,58,3,"",false,1,false
193934,118593,65,1,"",false,37,false
193976,118615,86,1,"",false,13,false
153998,97234,65,1,"",false,40,false
219487,131422,63,3,"",false,1,false
219491,131450,69,2,"",false,37,false
219479,130533,64,2,"",false,1,false
163501,102727,69,3,"",false,2,false
219268,131321,84,3,"",false,18,false
220070,121591,81,3,"",false,1,false
220111,131678,49,2,DHQGHN,false,1,false
218989,131187,46,2,"",false,2,false
218990,131187,56,3,"",false,3,false
219014,131199,77,3,"",false,2,false
219017,115400,48,2,"",false,1,false
219018,115400,44,3,"",false,1,false
258521,150275,95,2,"",false,40,false
258504,150390,96,1,c7Bool,false,40,false
258505,150390,94,2,c7Bool,false,40,false
219039,131206,66,2,"",false,37,false
219040,131206,62,3,"",false,37,false
221345,130774,65,1,"",false,37,false
219044,131234,68,2,"",false,37,false
219045,131234,70,3,"",false,37,false
219052,131227,92,2,"",false,37,false
205095,115531,69,3,"",false,37,false
189085,116195,72,2,"",false,37,false
201717,117791,96,3,"",false,40,false
207280,125427,71,1,"",true,42,false
219195,100609,87,1,"",false,1,false
219204,122676,64,2,"",false,1,false
219205,122676,80,3,"",false,1,false
225613,130829,69,1,"",false,37,false
219068,104946,62,2,"",false,1,false
167444,104983,72,3,"",false,2,false
204603,124046,96,3,"",false,2,false
207047,120020,71,1,"",false,37,false
167448,104786,80,2,"",false,2,false
219069,104946,78,3,"",false,1,false
219119,131257,67,3,"",false,43,false
219164,131289,56,2,"",false,2,false
254088,147960,79,2,"",false,48,false
251877,146349,96,2,"",false,37,false
254112,147783,79,3,"",false,2,false
254113,147964,79,1,"",false,19,false
219165,131289,95,3,"",false,2,false
196470,117030,46,2,"",false,1,false
196471,117030,68,3,"",false,2,false
196475,117597,77,3,"",false,19,false
196497,119930,62,2,c4Bool,false,1,false
196498,119930,80,3,c4Bool,false,1,false
196501,118628,67,2,c4Bool,false,43,false
219174,124679,82,1,c4Bool,false,13,false
218580,131003,63,1,"",false,37,false
219184,131297,62,2,"",false,40,false
219185,131297,96,3,"",false,40,false
219316,131242,74,1,"",false,37,false
232152,136882,64,3,"",false,1,false
218937,112601,72,2,"",false,42,false
252532,146861,76,1,"",false,19,false
252539,146826,79,1,"",false,2,false
252540,146826,92,2,"",false,2,false
252541,146826,69,3,"",false,2,false
218951,131095,86,1,c4Bool,false,13,false
218954,131148,69,2,"",false,37,false
218955,131148,92,3,"",false,37,false
218829,130971,72,1,"",false,42,false
218963,131174,66,2,"",false,19,false
219025,131203,49,1,"",false,1,false
232156,136864,49,3,"",false,1,false
219210,131322,56,1,"",false,1,false
218973,131140,73,2,"",false,2,false
219009,131140,71,3,"",false,2,false
219028,131220,87,1,DHQGHN,false,13,false
219057,128222,77,3,"",false,19,false
167449,104786,66,3,"",false,19,false
180048,111544,60,1,"",false,1,false
180049,111544,61,2,"",false,1,false
165548,103929,62,1,"",false,1,false
170207,98712,63,2,"",false,1,false
219074,131205,82,2,"",false,13,false
219075,131205,42,3,"",false,13,false
219099,131248,72,1,"",false,37,false
219107,131252,71,3,"",false,2,false
155395,98050,69,2,c4Bool,false,37,false
155396,98050,73,3,c4Bool,false,37,false
219246,130240,73,3,"",false,42,false
219241,131298,44,2,"",false,2,false
219249,131298,49,3,"",false,2,false
219250,130238,62,3,"",false,2,false
219258,131325,72,2,"",false,42,false
258506,150390,69,3,c7Bool,false,43,false
258508,150878,92,1,"",false,1,false
258509,150878,96,2,"",false,1,false
258510,150878,78,3,"",false,1,false
258526,150902,90,1,DHQGHN,false,2,false
219193,131190,72,1,"",false,37,false
218930,131115,49,2,DHQGHN,false,1,false
216404,125435,69,1,"",true,43,false
209841,125414,69,1,"",true,43,false
207558,125536,82,1,"",true,1,false
208267,125492,63,1,"",true,37,false
219620,97074,66,1,"",false,19,false
219275,116504,71,2,"",false,48,false
219276,116504,69,3,"",false,37,false
219526,131188,49,1,"",false,1,false
219292,113409,42,2,"",false,13,false
180050,111544,57,3,"",false,1,false
180061,100501,75,3,"",false,2,false
180088,101662,72,3,c4Bool,false,42,false
179477,111302,72,1,"",false,37,false
179473,111287,77,1,"",false,19,false
219293,113409,64,3,"",false,1,false
254131,147419,51,2,"",false,1,false
254132,147419,90,3,"",false,1,false
254387,148157,95,1,"",false,1,false
254304,148128,79,1,"",false,19,false
181139,112208,81,1,"",false,1,false
219302,131358,66,1,"",false,23,false
219303,131358,76,2,"",false,19,false
198727,121106,83,2,"",false,18,false
218463,130945,65,1,"",false,40,false
228139,130872,87,1,"",false,13,false
219476,127389,69,2,"",false,37,false
218394,130910,64,1,"",false,40,false
218407,130921,49,1,"",false,1,false
219715,127155,67,1,"",false,43,false
219718,131536,56,2,"",false,2,false
219719,131536,61,3,"",false,11,false
252612,146924,57,1,"",false,3,false
252613,146924,91,2,"",false,11,false
252655,146948,95,2,"",false,1,false
173783,98527,63,1,"",false,37,false
200014,121841,69,3,"",false,2,false
219745,131544,76,2,"",false,42,false
219733,131554,92,2,c4Bool,false,37,false
219815,100205,73,2,"",false,37,false
219289,97819,92,3,"",false,40,false
219590,125729,69,1,"",false,43,false
241358,130970,63,1,"",false,1,false
219331,123079,64,2,"",false,40,false
218602,130981,72,1,"",false,42,false
219347,121638,63,2,DHQGHN,false,1,false
232166,136860,76,3,"",false,19,false
218053,130751,66,1,"",false,19,false
218069,130762,64,1,"",false,37,false
218161,130815,62,1,"",false,1,false
201796,122662,63,2,"",false,37,false
189347,116339,64,2,"",false,1,false
189353,116336,64,2,"",false,2,false
219470,131382,62,3,"",false,40,false
218315,128956,65,1,"",false,1,false
219488,131347,73,3,"",false,37,false
218419,130915,66,1,"",false,37,false
219504,131437,61,2,"",false,1,false
180214,111702,44,2,"",false,1,false
219512,129714,69,3,"",false,37,false
210822,125399,63,3,"",true,1,false
219538,131468,55,2,"",false,1,false
219539,131468,54,3,"",false,1,false
219547,118240,69,2,"",false,43,false
219551,118379,60,2,DHQGHN,false,11,false
219587,131498,63,1,"",false,1,false
219595,128287,56,2,"",false,2,false
167658,105115,58,2,"",false,1,false
167664,105045,90,3,"",false,2,false
167680,105144,44,1,"",false,1,false
167681,105144,42,2,"",false,13,false
167682,105144,49,3,"",false,1,false
182769,113015,66,3,"",false,19,false
258530,150911,51,1,"",false,2,false
258536,150899,93,1,"",false,1,false
258551,150198,54,3,"",false,1,false
258552,150924,85,3,"",false,13,false
257536,150201,94,2,"",false,37,false
175009,109059,62,3,"",false,37,false
188853,108159,72,1,"",false,42,false
219650,131504,60,3,"",false,1,false
158309,99459,72,1,"",false,42,false
157805,99510,69,2,"",false,2,false
157806,99510,94,3,"",false,1,false
219673,131532,52,2,"",false,1,false
255343,146908,51,2,DHQGHN,false,2,false
255344,146908,48,3,DHQGHN,false,2,false
219674,131532,50,3,"",false,1,false
219370,131389,49,3,c5Bool,false,1,false
219374,131398,49,1,"",false,1,false
180215,111702,62,3,"",false,1,false
180220,111710,63,1,"",false,1,false
219376,131155,95,2,"",false,1,false
218748,131068,72,1,"",false,37,false
218076,130765,63,1,"",false,37,false
218115,123400,72,1,"",false,42,false
155033,97837,68,1,c4Bool,false,40,false
155034,97837,69,2,c4Bool,false,40,false
253339,146531,96,2,"",false,37,false
252684,146761,88,1,"",false,37,false
255740,148950,47,1,c4Bool,false,2,false
255741,148950,55,2,c4Bool,false,2,false
219386,121138,64,2,"",false,37,false
219425,131420,64,1,"",false,37,false
219393,112373,84,2,"",false,40,false
219394,112373,64,3,"",false,1,false
219402,131411,63,2,"",false,37,false
201797,122662,81,3,"",false,18,false
177824,110467,66,2,"",false,19,false
218229,130850,65,1,"",false,37,false
219409,124670,69,2,"",false,40,false
219410,124670,80,3,"",false,1,false
174919,106954,77,2,"",false,37,false
241176,140879,72,1,"",false,37,false
174923,108697,67,2,"",false,2,false
219466,123892,80,2,"",false,43,false
232206,136159,77,3,"",false,19,false
232225,118411,66,1,"",false,19,false
219646,130561,47,3,DHQGHN,false,1,false
219453,120277,80,2,"",false,43,false
219454,120277,78,3,"",false,43,false
219457,131434,96,2,"",false,37,false
219458,131434,62,3,"",false,37,false
219464,130881,49,2,"",false,1,false
219465,130881,65,3,"",false,1,false
219489,130305,81,1,"",false,13,false
201425,122231,49,2,"",false,2,false
222686,125564,47,1,"",true,2,false
230624,136173,64,2,"",false,1,false
225514,125413,57,1,"",true,1,false
235185,131128,66,1,"",false,23,false
219599,131492,49,1,"",false,1,false
219600,131492,46,2,"",false,1,false
230625,136173,81,3,"",false,1,false
232284,134921,64,2,"",false,1,false
232241,136704,69,2,"",false,2,false
179558,111298,77,1,"",false,19,false
198740,120520,64,2,"",false,2,false
198741,120520,80,3,"",false,2,false
184031,113645,73,2,"",false,37,false
179703,111430,95,1,"",false,37,false
232288,134966,68,3,"",false,43,false
232295,136907,58,1,c4Bool,false,2,false
232296,136907,90,2,c4Bool,false,2,false
232297,136907,59,3,c4Bool,false,2,false
219477,127953,80,3,"",false,1,false
220009,107730,86,1,"",false,13,false
255772,148966,93,2,"",false,40,false
255773,148966,94,3,"",false,40,false
255776,148962,96,2,"",false,37,false
255671,147865,96,3,"",false,40,false
253612,147639,96,2,"",false,37,false
219736,131554,71,3,c4Bool,false,48,false
219481,131422,62,1,"",false,1,false
219482,131422,60,2,"",false,1,false
177825,110467,64,3,"",false,37,false
176218,109672,65,1,"",false,37,false
224533,131211,64,1,"",false,37,false
254263,147896,55,1,"",false,2,false
254264,147896,59,2,"",false,20,false
219562,96850,77,2,"",false,37,false
154986,97770,80,2,"",false,1,false
154987,97770,79,3,"",false,19,false
155385,98047,65,1,"",false,1,false
155386,98047,62,2,"",false,1,false
155387,98047,66,3,"",false,19,false
219810,131459,64,3,"",false,37,false
199302,121441,63,1,"",false,1,false
195939,100553,64,1,"",false,1,false
219848,131606,80,2,"",false,1,false
219849,131606,69,3,"",false,43,false
219868,128987,92,2,"",false,1,false
219869,128987,69,3,"",false,2,false
219877,131597,73,2,"",false,37,false
219881,128507,69,2,"",false,2,false
219882,128507,63,3,"",false,2,false
219932,131632,71,3,"",false,2,false
219956,129777,55,2,"",false,1,false
219951,128677,76,2,"",false,19,false
188484,115908,72,1,c4Bool,false,37,false
188485,115908,72,2,c4Bool,false,38,false
219998,131670,65,1,DHQGHN,false,37,false
219920,129590,66,2,"",false,19,false
219921,129590,67,3,"",false,2,false
182780,112964,64,2,"",false,37,false
182781,112964,63,3,"",false,37,false
240624,140888,64,1,"",false,1,false
174944,109027,68,1,"",false,2,false
155424,98080,63,2,"",false,1,false
159961,100859,56,1,c4Bool,false,2,false
159962,100859,61,2,c4Bool,false,2,false
219830,131604,62,2,"",false,37,false
219831,131604,69,3,"",false,43,false
219837,130421,44,2,"",false,20,false
219840,130421,49,3,"",false,2,false
226920,125335,81,1,"",true,13,false
243719,125589,67,1,c4Bool,true,2,false
219960,131635,65,2,"",false,2,false
257575,149885,79,2,"",false,19,false
219966,129638,77,2,"",false,48,false
219967,129638,72,3,"",false,42,false
219983,131660,49,2,"",false,1,false
219984,131660,80,3,"",false,43,false
161861,101887,51,3,"",false,1,false
198782,121191,76,1,c4Bool,false,19,false
198783,121191,66,2,c4Bool,false,19,false
198784,121191,71,3,c4Bool,false,48,false
220007,131392,79,1,c1Bool,false,2,false
220033,131658,46,1,"",false,1,false
220045,131671,63,1,"",false,2,false
219522,131452,49,2,"",false,1,false
199623,121647,74,2,"",false,2,false
232210,136859,64,2,"",false,40,false
219529,104073,69,1,"",false,43,false
219531,104073,96,2,"",false,37,false
253613,147639,94,3,"",false,37,false
253661,147650,87,1,c5Bool,false,18,false
219541,112184,79,3,"",false,2,false
219545,131462,94,3,"",false,2,false
219544,119210,50,2,"",false,2,false
220354,131839,56,2,"",false,2,false
220355,131839,60,3,"",false,11,false
220875,130616,72,3,"",false,2,false
220362,99143,77,2,"",false,2,false
221042,129548,60,2,"",false,2,false
219739,129274,49,3,"",false,1,false
219741,131559,64,1,c3Bool,false,37,false
225748,132855,51,2,"",false,40,false
201426,122231,56,3,"",false,2,false
187949,115644,51,2,c4Bool,false,2,false
188377,113496,64,2,"",false,37,false
188380,115839,87,2,"",false,1,false
254265,147896,91,3,"",false,11,false
199624,121647,78,3,"",false,2,false
219755,131571,70,3,"",false,40,false
219795,101484,65,1,"",false,1,false
219767,131578,63,1,"",false,1,false
219771,130700,53,3,"",false,1,false
219853,131576,62,1,"",false,1,false
219870,131576,42,2,"",false,13,false
219871,131576,92,3,"",false,1,false
219872,130558,64,3,"",false,1,false
219896,131623,63,3,"",false,37,false
232601,131018,66,1,"",false,19,false
219995,130437,74,3,"",false,37,false
219997,131661,52,2,"",false,1,false
201820,122669,66,2,"",false,19,false
189343,115653,44,2,"",false,20,false
189344,115653,90,3,"",false,13,false
189341,116322,90,2,"",false,1,false
198797,118298,72,1,"",false,2,false
198798,118298,47,2,"",false,2,false
198799,118298,92,3,"",false,2,false
174982,109048,62,1,"",false,37,false
182810,113022,87,2,"",false,40,false
174996,106023,92,2,"",false,37,false
220068,105480,92,2,c4Bool,false,1,false
219943,98157,73,1,"",false,37,false
219947,98157,78,2,"",false,37,false
220082,131697,94,2,"",false,1,false
220083,131697,62,3,"",false,1,false
257580,150226,69,2,"",false,43,false
257769,150401,92,2,"",false,40,false
220138,131720,57,3,"",false,1,false
220173,131698,69,1,"",false,2,false
220174,131698,81,2,"",false,1,false
220171,117645,80,2,"",false,43,false
207395,125460,72,1,c4Bool,true,37,false
207450,125471,69,2,"",true,2,false
252360,146714,91,1,"",true,11,false
220236,131753,73,1,"",false,37,false
220237,131753,62,2,"",false,37,false
220242,131540,73,2,"",false,42,false
219874,131613,56,2,"",false,1,false
219875,131613,61,3,"",false,11,false
219887,115191,77,2,"",false,19,false
219888,115191,65,3,"",false,1,false
155504,98064,63,3,"",false,37,false
155848,96529,42,2,"",false,13,false
174997,106023,69,3,"",false,37,false
182811,113022,85,3,"",false,40,false
200192,120679,79,3,"",false,19,false
155845,98299,68,2,"",false,40,false
155870,95427,44,2,"",false,40,false
219892,123444,77,2,"",false,19,false
219893,123444,64,3,"",false,37,false
219063,131217,64,1,"",false,2,false
188381,115839,89,3,"",false,1,false
219902,127353,69,2,"",false,43,false
219908,127676,71,2,"",false,42,false
223716,131146,68,1,"",false,43,false
219915,114624,80,3,"",false,1,false
218866,131116,62,1,"",false,1,false
219904,113046,77,2,"",false,37,false
222042,131177,79,1,"",false,19,false
220024,131530,80,2,"",false,37,false
214581,125792,62,1,"",false,1,false
219927,131626,56,2,"",false,1,false
219928,131626,57,3,"",false,1,false
218003,129244,68,1,"",false,37,false
219977,131645,71,1,"",false,2,false
219929,131632,65,1,"",false,1,false
219931,131632,80,2,"",false,1,false
237501,128411,57,1,"",false,3,false
237502,128411,49,2,"",false,1,false
237503,128411,63,3,"",false,1,false
219269,131340,49,1,"",false,1,false
254423,148187,69,2,"",false,2,false
254317,148099,42,1,"",false,40,false
254318,148099,96,2,"",false,40,false
254319,148099,94,3,"",false,40,false
254330,147749,76,2,"",false,19,false
254335,147297,95,1,"",false,2,false
254336,147297,96,2,"",false,2,false
254370,148154,69,1,"",false,43,false
237586,119899,62,2,"",false,1,false
237587,119899,80,3,"",false,43,false
237113,131324,92,1,"",false,40,false
152101,95465,77,1,"",false,48,false
237592,138723,46,2,"",false,40,false
220056,131679,70,3,"",false,37,false
220062,112979,49,1,"",false,2,false
220063,112979,68,2,"",false,43,false
220461,100271,72,1,"",false,42,false
220829,131958,72,1,"",false,37,false
220066,131692,64,2,"",false,1,false
257768,150418,94,1,"",false,37,false
257638,150305,76,2,"",false,19,false
257658,150321,92,2,"",false,1,false
175053,107488,44,2,"",false,2,false
175078,108936,47,1,"",false,1,false
175083,97998,49,1,"",false,1,false
220100,119683,71,3,"",false,48,false
220141,131748,66,1,"",false,37,false
188440,114215,62,2,"",false,2,false
188348,115830,80,3,"",false,37,false
207386,125469,63,1,"",true,2,false
207368,125470,48,1,c4Bool,true,2,false
207420,121218,60,1,"",true,11,false
207634,125571,49,1,"",true,40,false
226823,130217,92,2,"",false,1,false
227175,131595,77,1,"",false,37,false
227186,134767,68,1,c4Bool,false,43,false
188053,115479,66,1,c6Bool,false,19,false
207680,125581,57,1,"",true,3,false
196030,119667,60,1,"",true,2,false
196536,115906,64,3,"",false,1,false
232235,136926,63,1,"",false,1,false
207723,125615,63,1,"",true,37,false
207776,125622,84,1,"",true,3,false
220164,131741,71,2,"",false,37,false
220165,131741,69,3,"",false,37,false
155924,98333,82,3,c1Bool,false,1,false
184060,113669,80,3,"",false,37,false
220462,100271,73,2,"",false,42,false
221412,131684,62,1,"",false,2,false
220256,131194,82,1,DHQGHN,false,1,false
220500,118716,73,3,"",false,42,false
220592,117991,83,1,c7Bool,false,18,false
253665,147648,79,2,"",false,19,false
252685,146761,94,2,"",false,37,false
252686,146761,69,3,"",false,43,false
220593,117991,81,2,c7Bool,false,18,false
220512,124052,65,1,"",false,37,false
220557,131913,89,2,c5Bool,false,18,false
220560,131907,69,2,"",false,40,false
220565,128314,69,2,"",false,43,false
175070,97746,72,1,"",false,37,false
189359,116340,49,2,"",false,40,false
189362,104199,71,3,"",false,37,false
189365,105522,64,2,"",false,40,false
189371,116352,86,1,c1Bool,false,13,false
169344,105827,62,2,"",false,37,false
175106,99406,72,1,"",false,37,false
220566,128314,73,3,"",false,42,false
220613,107021,42,1,"",false,13,false
220614,107021,65,2,"",false,40,false
220647,131954,72,1,"",false,37,false
254424,148187,93,3,"",false,2,false
254544,148285,91,1,"",false,37,false
220668,130225,64,2,"",false,2,false
204620,124058,62,2,"",false,1,false
220682,124832,90,2,"",false,2,false
220683,124832,69,3,"",false,2,false
220686,131968,42,2,"",false,40,false
220060,97849,62,2,DHQGHN,false,2,false
220090,122369,61,1,"",false,11,false
220107,100403,71,3,"",false,42,false
220108,131740,73,1,"",false,37,false
220118,113064,73,1,"",false,37,false
220120,113064,69,3,"",false,43,false
220327,115139,62,1,"",false,40,false
220394,131870,49,1,"",false,2,false
220175,131769,82,1,"",false,40,false
220187,130790,92,1,"",false,2,false
220188,130790,63,2,"",false,2,false
225208,133188,71,2,"",false,42,false
184996,111219,64,2,"",false,1,false
168153,96135,89,3,"",false,13,false
207808,125645,57,2,"",true,2,false
207911,125698,44,1,"",true,1,false
161267,101595,80,3,"",false,37,false
196505,119941,48,2,"",false,1,false
196506,119941,60,3,"",false,1,false
166080,104100,80,2,"",false,37,false
196608,119938,86,3,"",false,13,false
196567,101031,85,1,"",false,13,false
257681,149648,69,1,"",false,40,false
257682,149648,92,2,"",false,1,false
257683,149648,94,3,"",false,1,false
257712,150330,96,1,"",false,37,false
156794,97773,55,3,c4Bool,false,2,false
220189,130790,63,3,"",false,37,false
225180,131728,66,1,"",false,19,false
220215,123468,82,2,"",false,13,false
220282,131810,86,1,DHQGHN,false,13,false
220283,131810,87,2,DHQGHN,false,13,false
220284,131810,89,3,DHQGHN,false,13,false
175100,98382,49,1,"",false,1,false
175144,99738,64,1,"",false,2,false
175031,107753,68,2,"",false,43,false
220311,131755,56,2,"",false,3,false
220312,131755,61,3,"",false,11,false
220117,131688,65,3,"",false,2,false
220322,130577,77,3,"",false,19,false
220328,115139,64,2,"",false,40,false
232298,136946,73,1,"",false,37,false
220340,131827,90,2,"",false,1,false
252701,146449,91,1,"",false,11,false
252702,146449,57,2,"",false,3,false
255687,148880,93,3,"",false,37,false
232299,136946,80,2,"",false,37,false
220361,124397,76,3,"",false,19,false
220375,116955,84,2,"",false,13,false
220376,116955,81,3,"",false,13,false
220400,103070,49,2,"",false,1,false
220414,131864,62,1,"",false,1,false
220415,131864,56,2,"",false,1,false
232329,117074,50,2,"",false,2,false
220087,130888,56,2,"",false,3,false
220088,130888,57,3,"",false,3,false
220089,127125,62,3,"",false,1,false
174091,101632,91,2,"",false,11,false
184126,101632,62,3,"",false,1,false
220588,118560,72,2,"",false,42,false
